"id_measure";"phenomenon_time";"pollutant";"value";"road_section_id"
17060;"2018-07-18 19:00:00";"NOx";"0.0197866373856975";"122523275"
17061;"2018-07-18 19:00:00";"NOx";"0";"659362451"
17062;"2018-07-18 19:00:00";"NOx";"0";"39373876"
17063;"2018-07-18 19:00:00";"NOx";"0";"147760187"
17064;"2018-07-18 19:00:00";"NOx";"0";"79397055"
17065;"2018-07-18 19:00:00";"NOx";"0.013609325269517";"456791470"
21247;"2018-07-18 19:00:00";"NOx";"0.00227042442629465";"409586216"
17067;"2018-07-18 19:00:00";"NOx";"0.04233992260824";"23940538"
17068;"2018-07-18 19:00:00";"NOx";"0";"40034006"
17069;"2018-07-18 19:00:00";"NOx";"0";"78488920"
17070;"2018-07-18 19:00:00";"NOx";"0.197027237520426";"677765968"
17071;"2018-07-18 19:00:00";"NOx";"0.0164318303779952";"402965620"
17072;"2018-07-18 19:00:00";"NOx";"0";"482675406"
17073;"2018-07-18 19:00:00";"NOx";"0";"99269193"
17074;"2018-07-18 19:00:00";"NOx";"0";"660699374"
17075;"2018-07-18 19:00:00";"NOx";"0";"369385217"
17076;"2018-07-18 19:00:00";"NOx";"0";"99204946"
17077;"2018-07-18 19:00:00";"NOx";"0";"24577023"
17078;"2018-07-18 19:00:00";"NOx";"0.013609325269517";"24433278"
17079;"2018-07-18 19:00:00";"NOx";"0.49757726085667";"57741631"
17080;"2018-07-18 19:00:00";"NOx";"0.0396933779068334";"255835208"
17081;"2018-07-18 19:00:00";"NOx";"0";"380011562"
17082;"2018-07-18 19:00:00";"NOx";"0";"368490380"
17083;"2018-07-18 19:00:00";"NOx";"0.0303000290927733";"79211016"
17084;"2018-07-18 19:00:00";"NOx";"0";"229585199"
21248;"2018-07-18 19:00:00";"NOx";"0";"116936659"
17086;"2018-07-18 19:00:00";"NOx";"0.308342060978294";"23070496"
17087;"2018-07-18 19:00:00";"NOx";"0";"24340079"
17088;"2018-07-18 19:00:00";"NOx";"0";"116702864"
17089;"2018-07-18 19:00:00";"NOx";"0.0969764331805292";"24380412"
17090;"2018-07-18 19:00:00";"NOx";"0";"125362955"
17091;"2018-07-18 19:00:00";"NOx";"0.00227042442629465";"47374873"
17092;"2018-07-18 19:00:00";"NOx";"0";"369249723"
17093;"2018-07-18 19:00:00";"NOx";"0.495350964387512";"23134100"
17094;"2018-07-18 19:00:00";"NOx";"0";"23134384"
17095;"2018-07-18 19:00:00";"NOx";"0";"142693584"
17096;"2018-07-18 19:00:00";"NOx";"0.0464206114771336";"31675260"
17097;"2018-07-18 19:00:00";"NOx";"0";"83012713"
17098;"2018-07-18 19:00:00";"NOx";"0";"136467313"
17099;"2018-07-18 19:00:00";"NOx";"0";"124396183"
17100;"2018-07-18 19:00:00";"NOx";"0";"454992270"
17101;"2018-07-18 19:00:00";"NOx";"0.201479830458741";"457666381"
17102;"2018-07-18 19:00:00";"NOx";"0";"48134491"
17103;"2018-07-18 19:00:00";"NOx";"0";"116494075"
17104;"2018-07-18 19:00:00";"NOx";"0.0121333390883804";"118453810"
17105;"2018-07-18 19:00:00";"NOx";"0.0210957880364169";"426879341"
21249;"2018-07-18 19:00:00";"NOx";"0";"125374779"
17107;"2018-07-18 19:00:00";"NOx";"0";"404054849"
21250;"2018-07-18 19:00:00";"NOx";"0.00566510246779206";"24283611"
17109;"2018-07-18 19:00:00";"NOx";"0";"659074144"
17110;"2018-07-18 19:00:00";"NOx";"0";"379903201"
17111;"2018-07-18 19:00:00";"NOx";"0.0390423714480021";"255839255"
17112;"2018-07-18 19:00:00";"NOx";"0.0282610402275484";"79868854"
17113;"2018-07-18 19:00:00";"NOx";"0";"26261994"
17114;"2018-07-18 19:00:00";"NOx";"0";"135269101"
17115;"2018-07-18 19:00:00";"NOx";"0";"24326512"
17116;"2018-07-18 19:00:00";"NOx";"0.014329565684943";"23070028"
17117;"2018-07-18 19:00:00";"NOx";"0.0986536949085306";"23313640"
17118;"2018-07-18 19:00:00";"NOx";"0.0128776033188927";"24380965"
17119;"2018-07-18 19:00:00";"NOx";"0.0242419600370969";"24360539"
17120;"2018-07-18 19:00:00";"NOx";"0.317247246854924";"78336674"
17121;"2018-07-18 19:00:00";"NOx";"0";"24433939"
17122;"2018-07-18 19:00:00";"NOx";"0";"124768942"
17123;"2018-07-18 19:00:00";"NOx";"0.0034032697162838";"371899706"
17124;"2018-07-18 19:00:00";"NOx";"0.746922465402294";"79206845"
17125;"2018-07-18 19:00:00";"NOx";"0";"137328308"
21251;"2018-07-18 19:00:00";"NOx";"0";"39373891"
17127;"2018-07-18 19:00:00";"NOx";"0";"23110794"
17128;"2018-07-18 19:00:00";"NOx";"0";"373404513"
17129;"2018-07-18 19:00:00";"NOx";"0";"448522589"
17130;"2018-07-18 19:00:00";"NOx";"0.0269156300634721";"386162857"
17131;"2018-07-18 19:00:00";"NOx";"0";"186907172"
17132;"2018-07-18 19:00:00";"NOx";"0.0296170178941262";"144303152"
21252;"2018-07-18 19:00:00";"NOx";"0";"32803329"
17134;"2018-07-18 19:00:00";"NOx";"0.0157396162402828";"24567430"
17135;"2018-07-18 19:00:00";"NOx";"0.0337810949783543";"560572946"
17136;"2018-07-18 19:00:00";"NOx";"0.240440018668995";"24302815"
17137;"2018-07-18 19:00:00";"NOx";"0";"40034606"
17138;"2018-07-18 19:00:00";"NOx";"0.0164318303779952";"676624556"
17139;"2018-07-18 19:00:00";"NOx";"0.0330748280013724";"135616920"
21253;"2018-07-18 19:00:00";"NOx";"0.0396933779068334";"439590830"
21254;"2018-07-18 19:00:00";"NOx";"0";"24324914"
17142;"2018-07-18 19:00:00";"NOx";"0.222629646915736";"27044129"
17143;"2018-07-18 19:00:00";"NOx";"0";"128918729"
17144;"2018-07-18 19:00:00";"NOx";"0.0794211314407907";"169402112"
17145;"2018-07-18 19:00:00";"NOx";"0";"147760143"
17146;"2018-07-18 19:00:00";"NOx";"0";"28164829"
17147;"2018-07-18 19:00:00";"NOx";"0";"368954549"
17148;"2018-07-18 19:00:00";"NOx";"0";"148827504"
17149;"2018-07-18 19:00:00";"NOx";"0.00680595471650643";"135565620"
17150;"2018-07-18 19:00:00";"NOx";"0.0344931037598272";"125603873"
17151;"2018-07-18 19:00:00";"NOx";"0";"24577334"
17152;"2018-07-18 19:00:00";"NOx";"0";"79415572"
17153;"2018-07-18 19:00:00";"NOx";"0";"147760197"
17154;"2018-07-18 19:00:00";"NOx";"0.0416717632538495";"660752834"
17155;"2018-07-18 19:00:00";"NOx";"0";"27932026"
17156;"2018-07-18 19:00:00";"NOx";"0";"116825270"
17157;"2018-07-18 19:00:00";"NOx";"0.418543736201583";"54516801"
17158;"2018-07-18 19:00:00";"NOx";"0.0157396162402828";"116662384"
17159;"2018-07-18 19:00:00";"NOx";"0";"24433905"
17160;"2018-07-18 19:00:00";"NOx";"0";"242102383"
17161;"2018-07-18 19:00:00";"NOx";"0.987362484071289";"80813640"
17162;"2018-07-18 19:00:00";"NOx";"0.0034032697162838";"48854678"
17163;"2018-07-18 19:00:00";"NOx";"0";"24493281"
17164;"2018-07-18 19:00:00";"NOx";"0.00113606354516399";"27115604"
17165;"2018-07-18 19:00:00";"NOx";"0.00775494279697729";"79871921"
17166;"2018-07-18 19:00:00";"NOx";"0";"36384493"
17167;"2018-07-18 19:00:00";"NOx";"0.181443162236325";"369361435"
17168;"2018-07-18 19:00:00";"NOx";"0.00113606354516399";"92887708"
17169;"2018-07-18 19:00:00";"NOx";"0.0296170178941262";"54231610"
17170;"2018-07-18 19:00:00";"NOx";"0.453051331473523";"117204366"
17171;"2018-07-18 19:00:00";"NOx";"0";"437192568"
17172;"2018-07-18 19:00:00";"NOx";"0";"139083337"
17173;"2018-07-18 19:00:00";"NOx";"0.013609325269517";"605318928"
17174;"2018-07-18 19:00:00";"NOx";"0";"429118875"
17175;"2018-07-18 19:00:00";"NOx";"0";"147760214"
17176;"2018-07-18 19:00:00";"NOx";"0";"49359904"
17177;"2018-07-18 19:00:00";"NOx";"0";"78339696"
17178;"2018-07-18 19:00:00";"NOx";"0.266042428064304";"23313638"
17179;"2018-07-18 19:00:00";"NOx";"0";"140358070"
17180;"2018-07-18 19:00:00";"NOx";"0";"271737817"
17181;"2018-07-18 19:00:00";"NOx";"0.014329565684943";"24379408"
17182;"2018-07-18 19:00:00";"NOx";"0.0377520402815093";"465365552"
17183;"2018-07-18 19:00:00";"NOx";"0.0034032697162838";"49277060"
17184;"2018-07-18 19:00:00";"NOx";"0.0106024321611804";"24412006"
17185;"2018-07-18 19:00:00";"NOx";"0.0034032697162838";"579545517"
17186;"2018-07-18 19:00:00";"NOx";"0.0848183908806704";"568757141"
17187;"2018-07-18 19:00:00";"NOx";"0.0113753817329043";"24700391"
17188;"2018-07-18 19:00:00";"NOx";"0";"148827557"
17189;"2018-07-18 19:00:00";"NOx";"0.247118908076467";"660833599"
17190;"2018-07-18 19:00:00";"NOx";"0";"173540956"
17191;"2018-07-18 19:00:00";"NOx";"0";"513083849"
17192;"2018-07-18 19:00:00";"NOx";"0.00113606354516399";"533782332"
17193;"2018-07-18 19:00:00";"NOx";"0";"36892492"
17194;"2018-07-18 19:00:00";"NOx";"0";"378234025"
17195;"2018-07-18 19:00:00";"NOx";"0";"38194435"
17196;"2018-07-18 19:00:00";"NOx";"0.0619411937975435";"191051812"
17197;"2018-07-18 19:00:00";"NOx";"0";"368767424"
17198;"2018-07-18 19:00:00";"NOx";"0";"676143659"
17199;"2018-07-18 19:00:00";"NOx";"0.092171168863865";"20211821"
21255;"2018-07-18 19:00:00";"NOx";"0";"526267142"
17201;"2018-07-18 19:00:00";"NOx";"0";"36944162"
17202;"2018-07-18 19:00:00";"NOx";"0.0034032697162838";"416530782"
17203;"2018-07-18 19:00:00";"NOx";"0.140905194739578";"227003697"
17204;"2018-07-18 19:00:00";"NOx";"0";"135514731"
17205;"2018-07-18 19:00:00";"NOx";"0.00775494279697729";"481197411"
17206;"2018-07-18 19:00:00";"NOx";"0.336170766842761";"456801590"
17207;"2018-07-18 19:00:00";"NOx";"0.0296170178941262";"20197514"
17208;"2018-07-18 19:00:00";"NOx";"0";"135514714"
17209;"2018-07-18 19:00:00";"NOx";"0.234874277496101";"48528060"
17210;"2018-07-18 19:00:00";"NOx";"0";"301008995"
17211;"2018-07-18 19:00:00";"NOx";"0";"656957553"
17212;"2018-07-18 19:00:00";"NOx";"0";"55082728"
17213;"2018-07-18 19:00:00";"NOx";"0";"135553338"
21256;"2018-07-18 19:00:00";"NOx";"0.0197866373856975";"117916233"
17215;"2018-07-18 19:00:00";"NOx";"0.115520342382912";"234004018"
17216;"2018-07-18 19:00:00";"NOx";"1.4882791896317";"92741281"
17217;"2018-07-18 19:00:00";"NOx";"0";"116494054"
17218;"2018-07-18 19:00:00";"NOx";"0";"174640133"
17219;"2018-07-18 19:00:00";"NOx";"0";"147760345"
17220;"2018-07-18 19:00:00";"NOx";"0.0150393302445485";"430213944"
17221;"2018-07-18 19:00:00";"NOx";"0.00113606354516399";"301353888"
17222;"2018-07-18 19:00:00";"NOx";"0.0113753817329043";"440846624"
17223;"2018-07-18 19:00:00";"NOx";"0.00113606354516399";"533770912"
17224;"2018-07-18 19:00:00";"NOx";"0";"147760202"
17225;"2018-07-18 19:00:00";"NOx";"0";"456801575"
21257;"2018-07-18 19:00:00";"NOx";"0";"78321251"
17227;"2018-07-18 19:00:00";"NOx";"1.11426138281326";"49449378"
17228;"2018-07-18 19:00:00";"NOx";"1.15099527455435";"121410654"
21258;"2018-07-18 19:00:00";"NOx";"0";"142693561"
17230;"2018-07-18 19:00:00";"NOx";"0";"449536193"
17231;"2018-07-18 19:00:00";"NOx";"0.022905783671084";"84621688"
17232;"2018-07-18 19:00:00";"NOx";"0";"38147894"
17233;"2018-07-18 19:00:00";"NOx";"0";"369142685"
17234;"2018-07-18 19:00:00";"NOx";"0";"147760279"
17235;"2018-07-18 19:00:00";"NOx";"2.44057750431375";"23076322"
17236;"2018-07-18 19:00:00";"NOx";"0";"186907872"
17237;"2018-07-18 19:00:00";"NOx";"0";"183561968"
17238;"2018-07-18 19:00:00";"NOx";"0";"599701037"
17239;"2018-07-18 19:00:00";"NOx";"0.0595734127345373";"80360723"
17240;"2018-07-18 19:00:00";"NOx";"0";"137324098"
17241;"2018-07-18 19:00:00";"NOx";"0.0358421258474728";"24715178"
17242;"2018-07-18 19:00:00";"NOx";"0.315020950385766";"78418595"
17243;"2018-07-18 19:00:00";"NOx";"0";"34999070"
17244;"2018-07-18 19:00:00";"NOx";"0.753601354809766";"23348173"
17245;"2018-07-18 19:00:00";"NOx";"0";"40220909"
17246;"2018-07-18 19:00:00";"NOx";"0";"147760375"
17247;"2018-07-18 19:00:00";"NOx";"0";"196219806"
17248;"2018-07-18 19:00:00";"NOx";"0.172537976359695";"24324923"
17249;"2018-07-18 19:00:00";"NOx";"0";"147760304"
17250;"2018-07-18 19:00:00";"NOx";"0";"80064919"
17251;"2018-07-18 19:00:00";"NOx";"0";"474432062"
17252;"2018-07-18 19:00:00";"NOx";"0.00453477451833891";"80191627"
17253;"2018-07-18 19:00:00";"NOx";"0";"137324119"
17254;"2018-07-18 19:00:00";"NOx";"0.0876746459953731";"414644027"
17255;"2018-07-18 19:00:00";"NOx";"0.253797797483939";"31786547"
17256;"2018-07-18 19:00:00";"NOx";"0";"124563922"
17257;"2018-07-18 19:00:00";"NOx";"0";"669593242"
17258;"2018-07-18 19:00:00";"NOx";"0";"95195836"
17259;"2018-07-18 19:00:00";"NOx";"0";"442799319"
17260;"2018-07-18 19:00:00";"NOx";"0";"136458037"
17261;"2018-07-18 19:00:00";"NOx";"0";"456378505"
17262;"2018-07-18 19:00:00";"NOx";"0.39628077151001";"146414784"
17263;"2018-07-18 19:00:00";"NOx";"0";"147760306"
21259;"2018-07-18 19:00:00";"NOx";"0";"42406387"
17265;"2018-07-18 19:00:00";"NOx";"0.221516498681157";"33800331"
17266;"2018-07-18 19:00:00";"NOx";"0.00775494279697729";"669310411"
17267;"2018-07-18 19:00:00";"NOx";"0";"374536787"
17268;"2018-07-18 19:00:00";"NOx";"0.0150393302445485";"26286653"
17269;"2018-07-18 19:00:00";"NOx";"0.0834267668870748";"24345474"
17270;"2018-07-18 19:00:00";"NOx";"2.44057750431375";"220041325"
17271;"2018-07-18 19:00:00";"NOx";"0.0330748280013724";"677770739"
17272;"2018-07-18 19:00:00";"NOx";"0";"142693550"
17273;"2018-07-18 19:00:00";"NOx";"0";"79415568"
17274;"2018-07-18 19:00:00";"NOx";"0";"511728936"
17275;"2018-07-18 19:00:00";"NOx";"0";"108724943"
17276;"2018-07-18 19:00:00";"NOx";"0.0255772097378529";"557172045"
21260;"2018-07-18 19:00:00";"NOx";"0";"77027379"
17278;"2018-07-18 19:00:00";"NOx";"0";"116892627"
17279;"2018-07-18 19:00:00";"NOx";"0";"27649280"
17280;"2018-07-18 19:00:00";"NOx";"0.0034032697162838";"679427968"
17281;"2018-07-18 19:00:00";"NOx";"0.0171131680283059";"37497377"
17282;"2018-07-18 19:00:00";"NOx";"0.0352111931505727";"27038369"
17283;"2018-07-18 19:00:00";"NOx";"0.0969764331805292";"24380653"
17284;"2018-07-18 19:00:00";"NOx";"0.483106333807147";"108115953"
17285;"2018-07-18 19:00:00";"NOx";"0";"630654120"
17286;"2018-07-18 19:00:00";"NOx";"0";"379457327"
17287;"2018-07-18 19:00:00";"NOx";"0";"490708870"
17288;"2018-07-18 19:00:00";"NOx";"0";"135520804"
17289;"2018-07-18 19:00:00";"NOx";"0";"142781468"
17290;"2018-07-18 19:00:00";"NOx";"0.0436887810416089";"42301849"
17291;"2018-07-18 19:00:00";"NOx";"0.023574255752809";"660752838"
17292;"2018-07-18 19:00:00";"NOx";"0";"36003320"
17293;"2018-07-18 19:00:00";"NOx";"0";"37681910"
17294;"2018-07-18 19:00:00";"NOx";"0.343962804484812";"418949651"
17295;"2018-07-18 19:00:00";"NOx";"0";"136556474"
17296;"2018-07-18 19:00:00";"NOx";"0";"457057992"
17297;"2018-07-18 19:00:00";"NOx";"0";"54229800"
17298;"2018-07-18 19:00:00";"NOx";"0";"60671684"
17299;"2018-07-18 19:00:00";"NOx";"0";"138558097"
17300;"2018-07-18 19:00:00";"NOx";"0";"139083336"
17301;"2018-07-18 19:00:00";"NOx";"0";"147760394"
17302;"2018-07-18 19:00:00";"NOx";"0";"108735150"
17303;"2018-07-18 19:00:00";"NOx";"0";"624697419"
17304;"2018-07-18 19:00:00";"NOx";"0.0619411937975435";"79812588"
17305;"2018-07-18 19:00:00";"NOx";"0";"48134498"
17306;"2018-07-18 19:00:00";"NOx";"0";"146148285"
17307;"2018-07-18 19:00:00";"NOx";"0";"620350492"
17308;"2018-07-18 19:00:00";"NOx";"0";"93599480"
17309;"2018-07-18 19:00:00";"NOx";"0.0128776033188927";"79868844"
17310;"2018-07-18 19:00:00";"NOx";"0.00680595471650643";"48856445"
17311;"2018-07-18 19:00:00";"NOx";"0.0289374930824083";"177952941"
21261;"2018-07-18 19:00:00";"NOx";"0";"37769966"
17313;"2018-07-18 19:00:00";"NOx";"0.549895227881868";"48879239"
17314;"2018-07-18 19:00:00";"NOx";"0.427448922078213";"421177254"
17315;"2018-07-18 19:00:00";"NOx";"0.17699056929801";"182711208"
17316;"2018-07-18 19:00:00";"NOx";"0";"128488539"
17317;"2018-07-18 19:00:00";"NOx";"0.113688501676532";"24340045"
17318;"2018-07-18 19:00:00";"NOx";"0";"79825367"
17319;"2018-07-18 19:00:00";"NOx";"0";"456801580"
17320;"2018-07-18 19:00:00";"NOx";"0";"144303178"
17321;"2018-07-18 19:00:00";"NOx";"0.00227042442629465";"677652440"
17322;"2018-07-18 19:00:00";"NOx";"0";"137324108"
17323;"2018-07-18 19:00:00";"NOx";"0";"137755423"
17324;"2018-07-18 19:00:00";"NOx";"0";"53560395"
17325;"2018-07-18 19:00:00";"NOx";"0";"506220868"
17326;"2018-07-18 19:00:00";"NOx";"0";"138570391"
17327;"2018-07-18 19:00:00";"NOx";"0.0500996116301981";"415777864"
17328;"2018-07-18 19:00:00";"NOx";"0.146394633339919";"146414821"
17329;"2018-07-18 19:00:00";"NOx";"0";"113598867"
17330;"2018-07-18 19:00:00";"NOx";"0.0457361923986653";"23075717"
17331;"2018-07-18 19:00:00";"NOx";"0";"27114440"
17332;"2018-07-18 19:00:00";"NOx";"0.152281002096612";"146414846"
17333;"2018-07-18 19:00:00";"NOx";"0.0121333390883804";"142892708"
21262;"2018-07-18 19:00:00";"NOx";"2.44057750431375";"24567453"
17335;"2018-07-18 19:00:00";"NOx";"0.0249094376532145";"371718697"
17336;"2018-07-18 19:00:00";"NOx";"0.253797797483939";"522480282"
17337;"2018-07-18 19:00:00";"NOx";"0";"24953115"
17338;"2018-07-18 19:00:00";"NOx";"0";"147760357"
17339;"2018-07-18 19:00:00";"NOx";"0";"219757308"
17340;"2018-07-18 19:00:00";"NOx";"0";"142781482"
17341;"2018-07-18 19:00:00";"NOx";"0";"194789100"
17342;"2018-07-18 19:00:00";"NOx";"0";"23011649"
17343;"2018-07-18 19:00:00";"NOx";"0";"371899703"
17344;"2018-07-18 19:00:00";"NOx";"0.435240959720264";"457209359"
17345;"2018-07-18 19:00:00";"NOx";"0.0677339616786149";"24433290"
17346;"2018-07-18 19:00:00";"NOx";"0";"27066805"
17347;"2018-07-18 19:00:00";"NOx";"0.00775494279697729";"454913317"
17348;"2018-07-18 19:00:00";"NOx";"0";"131225451"
17349;"2018-07-18 19:00:00";"NOx";"0.0269156300634721";"28262995"
17350;"2018-07-18 19:00:00";"NOx";"0.0602934573543188";"27100785"
17351;"2018-07-18 19:00:00";"NOx";"0.19368779281669";"80362435"
17352;"2018-07-18 19:00:00";"NOx";"0";"37704550"
17353;"2018-07-18 19:00:00";"NOx";"0";"135269070"
17354;"2018-07-18 19:00:00";"NOx";"0.0781400602770609";"672492608"
17355;"2018-07-18 19:00:00";"NOx";"0";"49359809"
17356;"2018-07-18 19:00:00";"NOx";"0";"147760386"
17357;"2018-07-18 19:00:00";"NOx";"0";"120928589"
17358;"2018-07-18 19:00:00";"NOx";"0";"37437679"
17359;"2018-07-18 19:00:00";"NOx";"0.0184612427090489";"135565605"
17360;"2018-07-18 19:00:00";"NOx";"0";"662205165"
17361;"2018-07-18 19:00:00";"NOx";"0";"48134526"
17362;"2018-07-18 19:00:00";"NOx";"0";"261559133"
17363;"2018-07-18 19:00:00";"NOx";"0";"36603759"
17364;"2018-07-18 19:00:00";"NOx";"0";"138570490"
17365;"2018-07-18 19:00:00";"NOx";"0";"24320051"
17366;"2018-07-18 19:00:00";"NOx";"0.0667020112064671";"79871905"
17367;"2018-07-18 19:00:00";"NOx";"0";"465521340"
17368;"2018-07-18 19:00:00";"NOx";"0";"553323291"
17369;"2018-07-18 19:00:00";"NOx";"0";"628590397"
17370;"2018-07-18 19:00:00";"NOx";"0";"472788202"
17371;"2018-07-18 19:00:00";"NOx";"0";"429619247"
17372;"2018-07-18 19:00:00";"NOx";"0";"38147895"
17373;"2018-07-18 19:00:00";"NOx";"0";"38194463"
17375;"2018-07-18 19:00:00";"NOx";"0";"137684805"
17376;"2018-07-18 19:00:00";"NOx";"0";"99253876"
17377;"2018-07-18 19:00:00";"NOx";"0.0121333390883804";"24380960"
17378;"2018-07-18 19:00:00";"NOx";"0.00113606354516399";"48087890"
17379;"2018-07-18 19:00:00";"NOx";"0.661210051339736";"24304005"
17380;"2018-07-18 19:00:00";"NOx";"0";"669360205"
17381;"2018-07-18 19:00:00";"NOx";"0";"138781325"
17382;"2018-07-18 19:00:00";"NOx";"0";"347960370"
21264;"2018-07-18 19:00:00";"NOx";"0";"37746069"
17384;"2018-07-18 19:00:00";"NOx";"0.0242419600370969";"369247480"
17385;"2018-07-18 19:00:00";"NOx";"0.0316781104936353";"428041329"
17386;"2018-07-18 19:00:00";"NOx";"0.341736508015655";"24321850"
17387;"2018-07-18 19:00:00";"NOx";"0";"15801844"
17388;"2018-07-18 19:00:00";"NOx";"0";"39372851"
17389;"2018-07-18 19:00:00";"NOx";"0";"379477154"
17390;"2018-07-18 19:00:00";"NOx";"0.180330014001746";"92718548"
17391;"2018-07-18 19:00:00";"NOx";"0";"56466165"
17392;"2018-07-18 19:00:00";"NOx";"0";"24433325"
17393;"2018-07-18 19:00:00";"NOx";"0.369565213880122";"146414836"
17394;"2018-07-18 19:00:00";"NOx";"0";"677621660"
17395;"2018-07-18 19:00:00";"NOx";"0";"437455503"
17396;"2018-07-18 19:00:00";"NOx";"0.0269156300634721";"142892701"
17397;"2018-07-18 19:00:00";"NOx";"0";"670321032"
17398;"2018-07-18 19:00:00";"NOx";"0";"461595881"
17399;"2018-07-18 19:00:00";"NOx";"0";"234714266"
17400;"2018-07-18 19:00:00";"NOx";"0.0034032697162838";"79868852"
21265;"2018-07-18 19:00:00";"NOx";"0";"135269132"
17402;"2018-07-18 19:00:00";"NOx";"0";"79824409"
17403;"2018-07-18 19:00:00";"NOx";"0";"26256955"
17404;"2018-07-18 19:00:00";"NOx";"0";"384149706"
17405;"2018-07-18 19:00:00";"NOx";"0";"656957555"
21266;"2018-07-18 19:00:00";"NOx";"0.0249094376532145";"24305325"
17407;"2018-07-18 19:00:00";"NOx";"0";"48134523"
17408;"2018-07-18 19:00:00";"NOx";"0";"136491743"
17409;"2018-07-18 19:00:00";"NOx";"0";"135789601"
17410;"2018-07-18 19:00:00";"NOx";"0";"124768941"
17411;"2018-07-18 19:00:00";"NOx";"0.667888940747208";"466114341"
17412;"2018-07-18 19:00:00";"NOx";"0";"148827515"
21267;"2018-07-18 19:00:00";"NOx";"0";"444894516"
17414;"2018-07-18 19:00:00";"NOx";"0";"36940077"
17415;"2018-07-18 19:00:00";"NOx";"0";"136858685"
17416;"2018-07-18 19:00:00";"NOx";"0.0164318303779952";"190005948"
17417;"2018-07-18 19:00:00";"NOx";"0";"419073374"
17418;"2018-07-18 19:00:00";"NOx";"0";"192995264"
17419;"2018-07-18 19:00:00";"NOx";"0";"173540915"
17420;"2018-07-18 19:00:00";"NOx";"0.312794653916609";"118443589"
17421;"2018-07-18 19:00:00";"NOx";"0.654531161932264";"23938490"
17422;"2018-07-18 19:00:00";"NOx";"0";"48136266"
17423;"2018-07-18 19:00:00";"NOx";"0";"138570372"
17424;"2018-07-18 19:00:00";"NOx";"0";"62000638"
17425;"2018-07-18 19:00:00";"NOx";"0";"465521324"
17426;"2018-07-18 19:00:00";"NOx";"0";"134158163"
17427;"2018-07-18 19:00:00";"NOx";"0";"39373183"
17428;"2018-07-18 19:00:00";"NOx";"0.36288632447265";"226088824"
17429;"2018-07-18 19:00:00";"NOx";"0";"343177552"
17431;"2018-07-18 19:00:00";"NOx";"0";"465521351"
17432;"2018-07-18 19:00:00";"NOx";"0.162519642248487";"677251009"
17433;"2018-07-18 19:00:00";"NOx";"0";"124388566"
17434;"2018-07-18 19:00:00";"NOx";"0.163632790483066";"80347973"
17435;"2018-07-18 19:00:00";"NOx";"0.00870320156831907";"623040329"
17436;"2018-07-18 19:00:00";"NOx";"0";"180986216"
17437;"2018-07-18 19:00:00";"NOx";"0.0269156300634721";"26341777"
17438;"2018-07-18 19:00:00";"NOx";"0";"442797063"
17439;"2018-07-18 19:00:00";"NOx";"0";"36384495"
17440;"2018-07-18 19:00:00";"NOx";"0";"36799388"
17441;"2018-07-18 19:00:00";"NOx";"0";"174640130"
17442;"2018-07-18 19:00:00";"NOx";"0";"80353535"
21269;"2018-07-18 19:00:00";"NOx";"0";"553263316"
17444;"2018-07-18 19:00:00";"NOx";"0";"373731278"
17445;"2018-07-18 19:00:00";"NOx";"0.0781400602770609";"539984016"
17446;"2018-07-18 19:00:00";"NOx";"0";"142892699"
17447;"2018-07-18 19:00:00";"NOx";"0.047775918892572";"169402109"
17448;"2018-07-18 19:00:00";"NOx";"0.180330014001746";"24379401"
17449;"2018-07-18 19:00:00";"NOx";"0";"139849466"
17450;"2018-07-18 19:00:00";"NOx";"0";"132350641"
21270;"2018-07-18 19:00:00";"NOx";"0.584402823153807";"23075833"
17452;"2018-07-18 19:00:00";"NOx";"0.00775494279697729";"457209381"
17453;"2018-07-18 19:00:00";"NOx";"0";"142892689"
21271;"2018-07-18 19:00:00";"NOx";"0";"669316379"
17455;"2018-07-18 19:00:00";"NOx";"0.0371122564965529";"293221059"
21272;"2018-07-18 19:00:00";"NOx";"0.0242419600370969";"495949169"
17457;"2018-07-18 19:00:00";"NOx";"0";"414644049"
17458;"2018-07-18 19:00:00";"NOx";"0";"46005761"
17459;"2018-07-18 19:00:00";"NOx";"0.0113753817329043";"440846625"
17460;"2018-07-18 19:00:00";"NOx";"0";"147760372"
17461;"2018-07-18 19:00:00";"NOx";"0.0034032697162838";"23642636"
17462;"2018-07-18 19:00:00";"NOx";"0";"419338312"
17463;"2018-07-18 19:00:00";"NOx";"0.0344931037598272";"82905253"
21273;"2018-07-18 19:00:00";"NOx";"0";"124368483"
17465;"2018-07-18 19:00:00";"NOx";"0.047775918892572";"367988995"
17466;"2018-07-18 19:00:00";"NOx";"0";"146661944"
17467;"2018-07-18 19:00:00";"NOx";"0";"67255429"
17468;"2018-07-18 19:00:00";"NOx";"0";"48087893"
17469;"2018-07-18 19:00:00";"NOx";"0";"36066556"
21274;"2018-07-18 19:00:00";"NOx";"0.711301721895776";"83010512"
17471;"2018-07-18 19:00:00";"NOx";"0";"116494052"
17472;"2018-07-18 19:00:00";"NOx";"0.241553166903573";"24567431"
21275;"2018-07-18 19:00:00";"NOx";"0";"48134493"
17474;"2018-07-18 19:00:00";"NOx";"0.512048187906193";"420078305"
17475;"2018-07-18 19:00:00";"NOx";"0";"136872583"
17476;"2018-07-18 19:00:00";"NOx";"0";"108338191"
