"id";"fuel";"emission_standard";"pollutant";"emission_factor";"vehicle_type"
1963;"diesel";"euro 1";"nox";"5.35775573728779";"heavy_duty_truck"
1964;"diesel";"euro 1";"nox";"5.75652579851804";"heavy_duty_truck"
1965;"diesel";"euro 1";"nox";"8.54902146453138";"heavy_duty_truck"
1966;"diesel";"euro 1";"nox";"10.0010105110585";"heavy_duty_truck"
1967;"diesel";"euro 1";"nox";"11.5209901286353";"heavy_duty_truck"
1968;"diesel";"euro 1";"nox";"11.3749691244717";"heavy_duty_truck"
1969;"diesel";"euro 1";"nox";"14.4301663219976";"heavy_duty_truck"
1970;"diesel";"euro 1";"nox";"17.4782372965134";"heavy_duty_truck"
1971;"diesel";"euro 1";"nox";"14.2496607134496";"heavy_duty_truck"
1972;"diesel";"euro 1";"nox";"18.8156032383462";"heavy_duty_truck"
1973;"diesel";"euro 1";"nox";"23.6127962854338";"heavy_duty_truck"
1974;"diesel";"euro 2";"co";"0.0924831505976935";"heavy_duty_truck"
1975;"diesel";"euro 2";"co";"0.0884245654314147";"heavy_duty_truck"
1976;"diesel";"euro 2";"co";"0.0816521047007983";"heavy_duty_truck"
1977;"diesel";"euro 2";"co";"0.144501359146229";"heavy_duty_truck"
1978;"diesel";"euro 2";"co";"0.131685772086104";"heavy_duty_truck"
1979;"diesel";"euro 2";"co";"0.112785973817637";"heavy_duty_truck"
1980;"diesel";"euro 2";"co";"0.546649327023966";"heavy_duty_truck"
1981;"diesel";"euro 2";"co";"0.48622533995543";"heavy_duty_truck"
1982;"diesel";"euro 2";"co";"0.472644446605889";"heavy_duty_truck"
1983;"diesel";"euro 2";"co";"0.829603765121897";"heavy_duty_truck"
1984;"diesel";"euro 2";"co";"1.00153662024493";"heavy_duty_truck"
1985;"diesel";"euro 2";"co";"1.15300180590371";"heavy_duty_truck"
1986;"diesel";"euro 2";"co";"1.17773035499719";"heavy_duty_truck"
1987;"diesel";"euro 2";"co";"1.5043016831617";"heavy_duty_truck"
1988;"diesel";"euro 2";"co";"1.48607509110228";"heavy_duty_truck"
1989;"diesel";"euro 2";"co";"1.43403454917953";"heavy_duty_truck"
1990;"diesel";"euro 2";"co";"1.28756997059034";"heavy_duty_truck"
1991;"diesel";"euro 2";"co";"1.31821410028886";"heavy_duty_truck"
1992;"diesel";"euro 2";"co";"1.22794385456665";"heavy_duty_truck"
1993;"diesel";"euro 2";"co";"1.3758698894562";"heavy_duty_truck"
1994;"diesel";"euro 2";"co";"1.68770900701567";"heavy_duty_truck"
1995;"diesel";"euro 2";"nox";"0.243749301186865";"heavy_duty_truck"
1996;"diesel";"euro 2";"nox";"0.235328360023746";"heavy_duty_truck"
1997;"diesel";"euro 2";"nox";"0.217017867482199";"heavy_duty_truck"
1998;"diesel";"euro 2";"nox";"0.413668387208643";"heavy_duty_truck"
1999;"diesel";"euro 2";"nox";"0.297965849334325";"heavy_duty_truck"
2000;"diesel";"euro 2";"nox";"0.268471653012216";"heavy_duty_truck"
2001;"diesel";"euro 2";"nox";"2.29129812444895";"heavy_duty_truck"
2002;"diesel";"euro 2";"nox";"1.55033622653215";"heavy_duty_truck"
2003;"diesel";"euro 2";"nox";"1.12080102485984";"heavy_duty_truck"
2004;"diesel";"euro 2";"nox";"5.4229840462652";"heavy_duty_truck"
2005;"diesel";"euro 2";"nox";"5.77365656865471";"heavy_duty_truck"
2006;"diesel";"euro 2";"nox";"6.07294148110056";"heavy_duty_truck"
2007;"diesel";"euro 2";"nox";"8.66768347660356";"heavy_duty_truck"
2008;"diesel";"euro 2";"nox";"10.2364312966347";"heavy_duty_truck"
2009;"diesel";"euro 2";"nox";"11.8307069918837";"heavy_duty_truck"
2010;"diesel";"euro 2";"nox";"11.5911756244793";"heavy_duty_truck"
2011;"diesel";"euro 2";"nox";"14.4063199224577";"heavy_duty_truck"
2012;"diesel";"euro 2";"nox";"17.3901311269021";"heavy_duty_truck"
2013;"diesel";"euro 2";"nox";"14.3374322296214";"heavy_duty_truck"
2014;"diesel";"euro 2";"nox";"18.3795336767374";"heavy_duty_truck"
2015;"diesel";"euro 2";"nox";"22.7545149905214";"heavy_duty_truck"
2016;"diesel";"euro 3";"co";"0.176596505818692";"heavy_duty_truck"
2017;"diesel";"euro 3";"co";"0.167388022006958";"heavy_duty_truck"
2018;"diesel";"euro 3";"co";"0.191401200958419";"heavy_duty_truck"
2019;"diesel";"euro 3";"co";"0.3466468736256";"heavy_duty_truck"
2020;"diesel";"euro 3";"co";"0.261137093792909";"heavy_duty_truck"
2021;"diesel";"euro 3";"co";"0.237051544331498";"heavy_duty_truck"
2022;"diesel";"euro 3";"co";"0.859387320271345";"heavy_duty_truck"
2023;"diesel";"euro 3";"co";"1.02789620306143";"heavy_duty_truck"
2024;"diesel";"euro 3";"co";"0.704529423161816";"heavy_duty_truck"
2025;"diesel";"euro 3";"co";"0.923273421738137";"heavy_duty_truck"
2026;"diesel";"euro 3";"co";"1.09293286524856";"heavy_duty_truck"
2027;"diesel";"euro 3";"co";"1.24129202987488";"heavy_duty_truck"
2028;"diesel";"euro 3";"co";"1.0644133334827";"heavy_duty_truck"
2029;"diesel";"euro 3";"co";"1.31658091287007";"heavy_duty_truck"
2030;"diesel";"euro 3";"co";"1.44247675398083";"heavy_duty_truck"
2031;"diesel";"euro 3";"co";"1.22097761881098";"heavy_duty_truck"
2032;"diesel";"euro 3";"co";"1.22727407628729";"heavy_duty_truck"
2033;"diesel";"euro 3";"co";"1.25322611167326";"heavy_duty_truck"
2034;"diesel";"euro 3";"co";"1.11963821903006";"heavy_duty_truck"
2035;"diesel";"euro 3";"co";"1.32190342030683";"heavy_duty_truck"
2036;"diesel";"euro 3";"co";"1.57381797589239";"heavy_duty_truck"
2037;"diesel";"euro 3";"nox";"0.270314978985842";"heavy_duty_truck"
2038;"diesel";"euro 3";"nox";"0.300476815907266";"heavy_duty_truck"
2039;"diesel";"euro 3";"nox";"0.281403465205734";"heavy_duty_truck"
2040;"diesel";"euro 3";"nox";"0.476394170889115";"heavy_duty_truck"
2041;"diesel";"euro 3";"nox";"0.384764956330268";"heavy_duty_truck"
2042;"diesel";"euro 3";"nox";"0.351256594241762";"heavy_duty_truck"
2043;"diesel";"euro 3";"nox";"1.92335897130413";"heavy_duty_truck"
2044;"diesel";"euro 3";"nox";"1.38927951620992";"heavy_duty_truck"
2045;"diesel";"euro 3";"nox";"1.0869194908884";"heavy_duty_truck"
2046;"diesel";"euro 3";"nox";"3.94283765466336";"heavy_duty_truck"
2047;"diesel";"euro 3";"nox";"4.34345987291282";"heavy_duty_truck"
2048;"diesel";"euro 3";"nox";"4.6574241593126";"heavy_duty_truck"
2049;"diesel";"euro 3";"nox";"6.37182100680366";"heavy_duty_truck"
2050;"diesel";"euro 3";"nox";"7.63016364935625";"heavy_duty_truck"
2051;"diesel";"euro 3";"nox";"8.5958008416813";"heavy_duty_truck"
2052;"diesel";"euro 3";"nox";"8.49288566674263";"heavy_duty_truck"
2053;"diesel";"euro 3";"nox";"10.3024862431596";"heavy_duty_truck"
2054;"diesel";"euro 3";"nox";"13.3350220345116";"heavy_duty_truck"
2055;"diesel";"euro 3";"nox";"10.141377461457";"heavy_duty_truck"
2056;"diesel";"euro 3";"nox";"14.215009006845";"heavy_duty_truck"
2057;"diesel";"euro 3";"nox";"17.248194669674";"heavy_duty_truck"
2058;"diesel";"euro 4";"co";"4.03340670026752e-05";"heavy_duty_truck"
2059;"diesel";"euro 4";"co";"0.00116866859534571";"heavy_duty_truck"
2060;"diesel";"euro 4";"co";"0.00777250466799643";"heavy_duty_truck"
2061;"diesel";"euro 4";"co";"0.042827943908688";"heavy_duty_truck"
2062;"diesel";"euro 4";"co";"0.00934065750534559";"heavy_duty_truck"
2063;"diesel";"euro 4";"co";"0.00497780326633482";"heavy_duty_truck"
2064;"diesel";"euro 4";"co";"0.34749025184514";"heavy_duty_truck"
2065;"diesel";"euro 4";"co";"0.233385539002679";"heavy_duty_truck"
2066;"diesel";"euro 4";"co";"0.127309930260027";"heavy_duty_truck"
2067;"diesel";"euro 4";"co";"0.50000293595946";"heavy_duty_truck"
2068;"diesel";"euro 4";"co";"0.506613952043966";"heavy_duty_truck"
2069;"diesel";"euro 4";"co";"0.53682047881295";"heavy_duty_truck"
2070;"diesel";"euro 4";"co";"0.679472544881255";"heavy_duty_truck"
2071;"diesel";"euro 4";"co";"0.772272038251502";"heavy_duty_truck"
2072;"diesel";"euro 4";"co";"0.818345756115163";"heavy_duty_truck"
2073;"diesel";"euro 4";"co";"0.870608404135891";"heavy_duty_truck"
2074;"diesel";"euro 4";"co";"0.950594422372571";"heavy_duty_truck"
2075;"diesel";"euro 4";"co";"1.19358840312007";"heavy_duty_truck"
2076;"diesel";"euro 4";"co";"0.9511357524037";"heavy_duty_truck"
2077;"diesel";"euro 4";"co";"1.39257364203109";"heavy_duty_truck"
2078;"diesel";"euro 4";"co";"1.62468528386017";"heavy_duty_truck"
2079;"diesel";"euro 4";"nox";"0.0372759508814715";"heavy_duty_truck"
2080;"diesel";"euro 4";"nox";"0.0288923716083856";"heavy_duty_truck"
2081;"diesel";"euro 4";"nox";"0.00238775226505659";"heavy_duty_truck"
2082;"diesel";"euro 4";"nox";"0.147027938031631";"heavy_duty_truck"
2083;"diesel";"euro 4";"nox";"0.0517661995685386";"heavy_duty_truck"
2084;"diesel";"euro 4";"nox";"0.0358637805564328";"heavy_duty_truck"
2085;"diesel";"euro 4";"nox";"1.22988141377881";"heavy_duty_truck"
2086;"diesel";"euro 4";"nox";"0.797269130847582";"heavy_duty_truck"
2087;"diesel";"euro 4";"nox";"0.183484336545737";"heavy_duty_truck"
2088;"diesel";"euro 4";"nox";"2.8681615100557";"heavy_duty_truck"
2089;"diesel";"euro 4";"nox";"3.12434959669584";"heavy_duty_truck"
2090;"diesel";"euro 4";"nox";"3.33458904269068";"heavy_duty_truck"
2091;"diesel";"euro 4";"nox";"4.68297787548253";"heavy_duty_truck"
2092;"diesel";"euro 4";"nox";"5.66320050569665";"heavy_duty_truck"
2093;"diesel";"euro 4";"nox";"6.3308989501815";"heavy_duty_truck"
2094;"diesel";"euro 4";"nox";"6.49544212496281";"heavy_duty_truck"
2095;"diesel";"euro 4";"nox";"7.44362057934526";"heavy_duty_truck"
2096;"diesel";"euro 4";"nox";"8.94994268550085";"heavy_duty_truck"
2097;"diesel";"euro 4";"nox";"7.52468790398937";"heavy_duty_truck"
2098;"diesel";"euro 4";"nox";"9.65523978510315";"heavy_duty_truck"
2099;"diesel";"euro 4";"nox";"12.1820493210984";"heavy_duty_truck"
2100;"diesel";"euro 4";"co";"4.03340670026752e-05";"heavy_duty_truck"
2101;"diesel";"euro 4";"co";"0.00116866859534571";"heavy_duty_truck"
2102;"diesel";"euro 4";"co";"0.00777250466799643";"heavy_duty_truck"
2103;"diesel";"euro 4";"co";"0.042827943908688";"heavy_duty_truck"
2104;"diesel";"euro 4";"co";"0.00934065750534559";"heavy_duty_truck"
2105;"diesel";"euro 4";"co";"0.00497780326633482";"heavy_duty_truck"
2106;"diesel";"euro 4";"co";"0.34749025184514";"heavy_duty_truck"
2107;"diesel";"euro 4";"co";"0.233385539002679";"heavy_duty_truck"
2108;"diesel";"euro 4";"co";"0.127309930260027";"heavy_duty_truck"
2109;"diesel";"euro 4";"co";"0.50000293595946";"heavy_duty_truck"
2110;"diesel";"euro 4";"co";"0.506613952043966";"heavy_duty_truck"
2111;"diesel";"euro 4";"co";"0.53682047881295";"heavy_duty_truck"
2112;"diesel";"euro 4";"co";"0.679472544881255";"heavy_duty_truck"
2113;"diesel";"euro 4";"co";"0.772272038251502";"heavy_duty_truck"
2114;"diesel";"euro 4";"co";"0.818345756115163";"heavy_duty_truck"
2115;"diesel";"euro 4";"co";"0.870608404135891";"heavy_duty_truck"
2116;"diesel";"euro 4";"co";"0.950594422372571";"heavy_duty_truck"
2117;"diesel";"euro 4";"co";"1.19358840312007";"heavy_duty_truck"
2118;"diesel";"euro 4";"co";"0.9511357524037";"heavy_duty_truck"
2119;"diesel";"euro 4";"co";"1.39257364203109";"heavy_duty_truck"
2120;"diesel";"euro 4";"co";"1.62468528386017";"heavy_duty_truck"
2121;"diesel";"euro 4";"nox";"0.0372759508814715";"heavy_duty_truck"
2122;"diesel";"euro 4";"nox";"0.0288923716083856";"heavy_duty_truck"
2123;"diesel";"euro 4";"nox";"0.00238775226505659";"heavy_duty_truck"
2124;"diesel";"euro 4";"nox";"0.147027938031631";"heavy_duty_truck"
2125;"diesel";"euro 4";"nox";"0.0517661995685386";"heavy_duty_truck"
2126;"diesel";"euro 4";"nox";"0.0358637805564328";"heavy_duty_truck"
2127;"diesel";"euro 4";"nox";"1.22988141377881";"heavy_duty_truck"
2128;"diesel";"euro 4";"nox";"0.797269130847582";"heavy_duty_truck"
2129;"diesel";"euro 4";"nox";"0.183484336545737";"heavy_duty_truck"
2130;"diesel";"euro 4";"nox";"2.8681615100557";"heavy_duty_truck"
2131;"diesel";"euro 4";"nox";"3.12434959669584";"heavy_duty_truck"
2132;"diesel";"euro 4";"nox";"3.33458904269068";"heavy_duty_truck"
2133;"diesel";"euro 4";"nox";"4.68297787548253";"heavy_duty_truck"
2134;"diesel";"euro 4";"nox";"5.66320050569665";"heavy_duty_truck"
2135;"diesel";"euro 4";"nox";"6.3308989501815";"heavy_duty_truck"
2136;"diesel";"euro 4";"nox";"6.49544212496281";"heavy_duty_truck"
2137;"diesel";"euro 4";"nox";"7.44362057934526";"heavy_duty_truck"
2138;"diesel";"euro 4";"nox";"8.94994268550085";"heavy_duty_truck"
2139;"diesel";"euro 4";"nox";"7.52468790398937";"heavy_duty_truck"
2140;"diesel";"euro 4";"nox";"9.65523978510315";"heavy_duty_truck"
2141;"diesel";"euro 4";"nox";"12.1820493210984";"heavy_duty_truck"
2142;"diesel";"euro 5";"co";"0.00583343468946909";"heavy_duty_truck"
2143;"diesel";"euro 5";"co";"0.0159333166780767";"heavy_duty_truck"
2144;"diesel";"euro 5";"co";"0.00535360744833275";"heavy_duty_truck"
2145;"diesel";"euro 5";"co";"0.0354002987793302";"heavy_duty_truck"
2146;"diesel";"euro 5";"co";"0.0228264564222031";"heavy_duty_truck"
2147;"diesel";"euro 5";"co";"0.00786379883571428";"heavy_duty_truck"
2148;"diesel";"euro 5";"co";"0.410181242194031";"heavy_duty_truck"
2149;"diesel";"euro 5";"co";"0.300690425404612";"heavy_duty_truck"
2150;"diesel";"euro 5";"co";"0.252588044391175";"heavy_duty_truck"
2151;"diesel";"euro 5";"co";"0.844798729537335";"heavy_duty_truck"
2152;"diesel";"euro 5";"co";"0.990782515426349";"heavy_duty_truck"
2153;"diesel";"euro 5";"co";"1.09310207131125";"heavy_duty_truck"
2154;"diesel";"euro 5";"co";"1.58016165433253";"heavy_duty_truck"
2155;"diesel";"euro 5";"co";"2.06230255082136";"heavy_duty_truck"
2156;"diesel";"euro 5";"co";"2.33259962374919";"heavy_duty_truck"
2157;"diesel";"euro 5";"co";"2.49324055200915";"heavy_duty_truck"
2158;"diesel";"euro 5";"co";"1.92924972304174";"heavy_duty_truck"
2159;"diesel";"euro 5";"co";"1.43871151666753";"heavy_duty_truck"
2160;"diesel";"euro 5";"co";"1.89659306429427";"heavy_duty_truck"
2161;"diesel";"euro 5";"co";"1.4383099502569";"heavy_duty_truck"
2162;"diesel";"euro 5";"co";"2.20439873534423";"heavy_duty_truck"
2163;"diesel";"euro 5";"nox";"0.0208979622497449";"heavy_duty_truck"
2164;"diesel";"euro 5";"nox";"0.0418356525474255";"heavy_duty_truck"
2165;"diesel";"euro 5";"nox";"0.00494858440295431";"heavy_duty_truck"
2166;"diesel";"euro 5";"nox";"0.12567308808133";"heavy_duty_truck"
2167;"diesel";"euro 5";"nox";"0.0747077733984887";"heavy_duty_truck"
2168;"diesel";"euro 5";"nox";"0.0763204534797006";"heavy_duty_truck"
2169;"diesel";"euro 5";"nox";"2.19952176441513";"heavy_duty_truck"
2170;"diesel";"euro 5";"nox";"1.32517611057589";"heavy_duty_truck"
2171;"diesel";"euro 5";"nox";"1.11350290589335";"heavy_duty_truck"
2172;"diesel";"euro 5";"nox";"1.15059164294838";"heavy_duty_truck"
2173;"diesel";"euro 5";"nox";"1.06726552684969";"heavy_duty_truck"
2174;"diesel";"euro 5";"nox";"0.882693453692915";"heavy_duty_truck"
2175;"diesel";"euro 5";"nox";"1.54182416131237";"heavy_duty_truck"
2176;"diesel";"euro 5";"nox";"1.83543038279593";"heavy_duty_truck"
2177;"diesel";"euro 5";"nox";"2.06472132138257";"heavy_duty_truck"
2178;"diesel";"euro 5";"nox";"2.04981589246601";"heavy_duty_truck"
2179;"diesel";"euro 5";"nox";"2.57751747211902";"heavy_duty_truck"
2180;"diesel";"euro 5";"nox";"3.12643861994185";"heavy_duty_truck"
2181;"diesel";"euro 5";"nox";"2.59557129342936";"heavy_duty_truck"
2182;"diesel";"euro 5";"nox";"3.46138591206766";"heavy_duty_truck"
2183;"diesel";"euro 5";"nox";"4.31554798378492";"heavy_duty_truck"
2184;"diesel";"euro 5";"co";"0.00649579423840944";"heavy_duty_truck"
2185;"diesel";"euro 5";"co";"0.00576912704463581";"heavy_duty_truck"
2186;"diesel";"euro 5";"co";"0.00781348320199645";"heavy_duty_truck"
2187;"diesel";"euro 5";"co";"0.0384698889625108";"heavy_duty_truck"
2188;"diesel";"euro 5";"co";"0.00131019232493882";"heavy_duty_truck"
2189;"diesel";"euro 5";"co";"0.0248078129731102";"heavy_duty_truck"
2190;"diesel";"euro 5";"co";"0.198019229360916";"heavy_duty_truck"
2191;"diesel";"euro 5";"co";"0.135844336147245";"heavy_duty_truck"
2192;"diesel";"euro 5";"co";"0.0996812851951893";"heavy_duty_truck"
2193;"diesel";"euro 5";"co";"0.335928902627856";"heavy_duty_truck"
2194;"diesel";"euro 5";"co";"0.351449116927853";"heavy_duty_truck"
2195;"diesel";"euro 5";"co";"0.33596024819124";"heavy_duty_truck"
2196;"diesel";"euro 5";"co";"0.423249428611953";"heavy_duty_truck"
2197;"diesel";"euro 5";"co";"0.477989730557974";"heavy_duty_truck"
2198;"diesel";"euro 5";"co";"0.473327808313627";"heavy_duty_truck"
2199;"diesel";"euro 5";"co";"0.511371342852953";"heavy_duty_truck"
2200;"diesel";"euro 5";"co";"0.525337825522792";"heavy_duty_truck"
2201;"diesel";"euro 5";"co";"0.329205617083148";"heavy_duty_truck"
2202;"diesel";"euro 5";"co";"0.346546620227242";"heavy_duty_truck"
2203;"diesel";"euro 5";"co";"0.326674132514586";"heavy_duty_truck"
2204;"diesel";"euro 5";"co";"0.528597809948712";"heavy_duty_truck"
2205;"diesel";"euro 5";"nox";"0.0492460869617374";"heavy_duty_truck"
2206;"diesel";"euro 5";"nox";"0.051487362118151";"heavy_duty_truck"
2207;"diesel";"euro 5";"nox";"0.054432846818625";"heavy_duty_truck"
2208;"diesel";"euro 5";"nox";"0.135784912434379";"heavy_duty_truck"
2209;"diesel";"euro 5";"nox";"0.101312247998388";"heavy_duty_truck"
2210;"diesel";"euro 5";"nox";"0.0865712563215908";"heavy_duty_truck"
2211;"diesel";"euro 5";"nox";"1.11835743827549";"heavy_duty_truck"
2212;"diesel";"euro 5";"nox";"0.701711670521545";"heavy_duty_truck"
2213;"diesel";"euro 5";"nox";"0.548665304296928";"heavy_duty_truck"
2214;"diesel";"euro 5";"nox";"2.19032895151277";"heavy_duty_truck"
2215;"diesel";"euro 5";"nox";"2.39028017336599";"heavy_duty_truck"
2216;"diesel";"euro 5";"nox";"2.53731743304461";"heavy_duty_truck"
2217;"diesel";"euro 5";"nox";"3.36914075029507";"heavy_duty_truck"
2218;"diesel";"euro 5";"nox";"4.19871817433969";"heavy_duty_truck"
2219;"diesel";"euro 5";"nox";"4.89708324554179";"heavy_duty_truck"
2220;"diesel";"euro 5";"nox";"4.76643753334894";"heavy_duty_truck"
2221;"diesel";"euro 5";"nox";"6.03711188613634";"heavy_duty_truck"
2222;"diesel";"euro 5";"nox";"5.57363459776761";"heavy_duty_truck"
2223;"diesel";"euro 5";"nox";"6.08984805750414";"heavy_duty_truck"
2224;"diesel";"euro 5";"nox";"5.87694057853072";"heavy_duty_truck"
2225;"diesel";"euro 5";"nox";"8.17307692492551";"heavy_duty_truck"
2226;"diesel";"euro 6";"co";"0.00107322215294858";"heavy_duty_truck"
2227;"diesel";"euro 6";"co";"0.000469487847210357";"heavy_duty_truck"
2228;"diesel";"euro 6";"co";"0.000240444686530832";"heavy_duty_truck"
2229;"diesel";"euro 6";"co";"0.00354411375754743";"heavy_duty_truck"
2230;"diesel";"euro 6";"co";"0.000609358881848608";"heavy_duty_truck"
2231;"diesel";"euro 6";"co";"0.0010744886788454";"heavy_duty_truck"
2232;"diesel";"euro 6";"co";"0.112437600757127";"heavy_duty_truck"
2233;"diesel";"euro 6";"co";"0.0767779098691253";"heavy_duty_truck"
2234;"diesel";"euro 6";"co";"0.0159360825266536";"heavy_duty_truck"
2235;"diesel";"euro 6";"co";"0.139011004530962";"heavy_duty_truck"
2236;"diesel";"euro 6";"co";"0.136399005296477";"heavy_duty_truck"
2237;"diesel";"euro 6";"co";"0.130667680823462";"heavy_duty_truck"
2238;"diesel";"euro 6";"co";"0.0891105049186803";"heavy_duty_truck"
2239;"diesel";"euro 6";"co";"0.0686412256238743";"heavy_duty_truck"
2240;"diesel";"euro 6";"co";"0.0614782603268316";"heavy_duty_truck"
2241;"diesel";"euro 6";"co";"0.0569742883031118";"heavy_duty_truck"
2242;"diesel";"euro 6";"co";"0.0570134307585398";"heavy_duty_truck"
2243;"diesel";"euro 6";"co";"0.0824830183875882";"heavy_duty_truck"
2244;"diesel";"euro 6";"co";"0.049446526547939";"heavy_duty_truck"
2245;"diesel";"euro 6";"co";"0.0840938860552499";"heavy_duty_truck"
2246;"diesel";"euro 6";"co";"0.112228952458644";"heavy_duty_truck"
2247;"diesel";"euro 6";"nox";"0.0200946197344654";"heavy_duty_truck"
2248;"diesel";"euro 6";"nox";"0.0483254795369722";"heavy_duty_truck"
2249;"diesel";"euro 6";"nox";"0.0176098246209536";"heavy_duty_truck"
2250;"diesel";"euro 6";"nox";"0.201765270993101";"heavy_duty_truck"
2251;"diesel";"euro 6";"nox";"0.0268500588927586";"heavy_duty_truck"
2252;"diesel";"euro 6";"nox";"0.056722099307427";"heavy_duty_truck"
2253;"diesel";"euro 6";"nox";"0.815200963215224";"heavy_duty_truck"
2254;"diesel";"euro 6";"nox";"0.623735946327569";"heavy_duty_truck"
2255;"diesel";"euro 6";"nox";"0.424375557664469";"heavy_duty_truck"
2256;"diesel";"euro 6";"nox";"0.0937961454084588";"heavy_duty_truck"
2257;"diesel";"euro 6";"nox";"0.112066991718053";"heavy_duty_truck"
2258;"diesel";"euro 6";"nox";"0.114860014945854";"heavy_duty_truck"
2259;"diesel";"euro 6";"nox";"0.121138386177439";"heavy_duty_truck"
2260;"diesel";"euro 6";"nox";"0.169989155966963";"heavy_duty_truck"
2261;"diesel";"euro 6";"nox";"0.175786893443426";"heavy_duty_truck"
2262;"diesel";"euro 6";"nox";"0.178316697408076";"heavy_duty_truck"
2263;"diesel";"euro 6";"nox";"0.187705186204751";"heavy_duty_truck"
2264;"diesel";"euro 6";"nox";"0.213664224912808";"heavy_duty_truck"
2265;"diesel";"euro 6";"nox";"0.189955873870399";"heavy_duty_truck"
2266;"diesel";"euro 6";"nox";"0.264882240130552";"heavy_duty_truck"
2267;"diesel";"euro 6";"nox";"0.469302192632712";"heavy_duty_truck"
2268;"diesel";"conventional";"co";"0.168298503404149";"heavy_duty_truck"
2269;"diesel";"conventional";"co";"0.177174680537892";"heavy_duty_truck"
2270;"diesel";"conventional";"co";"0.191862920558538";"heavy_duty_truck"
2271;"diesel";"conventional";"co";"0.269166529063147";"heavy_duty_truck"
2272;"diesel";"conventional";"co";"0.233389603878323";"heavy_duty_truck"
2273;"diesel";"conventional";"co";"0.220271356667117";"heavy_duty_truck"
2274;"diesel";"conventional";"co";"0.987855335365876";"heavy_duty_truck"
2275;"diesel";"conventional";"co";"0.746646679039513";"heavy_duty_truck"
2276;"diesel";"conventional";"co";"0.63365952813671";"heavy_duty_truck"
2277;"diesel";"conventional";"co";"1.45270545887626";"heavy_duty_truck"
2278;"diesel";"conventional";"co";"1.68699715531123";"heavy_duty_truck"
2279;"diesel";"conventional";"co";"1.94472985441275";"heavy_duty_truck"
2280;"diesel";"conventional";"co";"1.83133241988662";"heavy_duty_truck"
2281;"diesel";"conventional";"co";"1.9335271709765";"heavy_duty_truck"
2282;"diesel";"conventional";"co";"2.14669678762874";"heavy_duty_truck"
2283;"diesel";"conventional";"co";"1.78283652485946";"heavy_duty_truck"
2284;"diesel";"conventional";"co";"2.32594622997802";"heavy_duty_truck"
2285;"diesel";"conventional";"co";"2.92924038385374";"heavy_duty_truck"
2286;"diesel";"conventional";"co";"2.04700114056699";"heavy_duty_truck"
2287;"diesel";"conventional";"co";"3.02298309762762";"heavy_duty_truck"
2288;"diesel";"conventional";"co";"3.92606540232855";"heavy_duty_truck"
2289;"diesel";"conventional";"nox";"0.266083227170748";"heavy_duty_truck"
2290;"diesel";"conventional";"nox";"0.245333710320354";"heavy_duty_truck"
2291;"diesel";"conventional";"nox";"0.272666190549243";"heavy_duty_truck"
2292;"diesel";"conventional";"nox";"0.525126341549066";"heavy_duty_truck"
2293;"diesel";"conventional";"nox";"0.34315392857738";"heavy_duty_truck"
2294;"diesel";"conventional";"nox";"0.347344343784931";"heavy_duty_truck"
2295;"diesel";"conventional";"nox";"2.80092287452872";"heavy_duty_truck"
2296;"diesel";"conventional";"nox";"1.67164705436412";"heavy_duty_truck"
2297;"diesel";"conventional";"nox";"0.251303376371906";"heavy_duty_truck"
2298;"diesel";"conventional";"nox";"7.83294492988045";"heavy_duty_truck"
2299;"diesel";"conventional";"nox";"8.98397654999508";"heavy_duty_truck"
2300;"diesel";"conventional";"nox";"9.99727205647905";"heavy_duty_truck"
2301;"diesel";"conventional";"nox";"14.6859941394541";"heavy_duty_truck"
2302;"diesel";"conventional";"nox";"19.8862074714913";"heavy_duty_truck"
2303;"diesel";"conventional";"nox";"24.5821812185169";"heavy_duty_truck"
2304;"diesel";"conventional";"nox";"22.0455246066068";"heavy_duty_truck"
2305;"diesel";"conventional";"nox";"29.6951837797385";"heavy_duty_truck"
2306;"diesel";"conventional";"nox";"37.6610440189438";"heavy_duty_truck"
2307;"diesel";"conventional";"nox";"27.8213878416065";"heavy_duty_truck"
2308;"diesel";"conventional";"nox";"39.3094730923669";"heavy_duty_truck"
2309;"diesel";"conventional";"nox";"50.9693315170946";"heavy_duty_truck"
2310;"diesel";"euro 1";"co";"0.124750285750776";"heavy_duty_truck"
2311;"diesel";"euro 1";"co";"0.130612010548772";"heavy_duty_truck"
2312;"diesel";"euro 1";"co";"0.13082458533868";"heavy_duty_truck"
2313;"diesel";"euro 1";"co";"0.189359010161398";"heavy_duty_truck"
2314;"diesel";"euro 1";"co";"0.165907221805292";"heavy_duty_truck"
2315;"diesel";"euro 1";"co";"0.162907710712195";"heavy_duty_truck"
2316;"diesel";"euro 1";"co";"0.779680242550925";"heavy_duty_truck"
2317;"diesel";"euro 1";"co";"0.610136734788899";"heavy_duty_truck"
2318;"diesel";"euro 1";"co";"0.591671332913134";"heavy_duty_truck"
2319;"diesel";"euro 1";"co";"1.17332644322786";"heavy_duty_truck"
2320;"diesel";"euro 1";"co";"1.42012334938441";"heavy_duty_truck"
2321;"diesel";"euro 1";"co";"1.74946545528817";"heavy_duty_truck"
2322;"diesel";"euro 1";"co";"1.38708620205416";"heavy_duty_truck"
2323;"diesel";"euro 1";"co";"2.10192228895125";"heavy_duty_truck"
2324;"diesel";"euro 1";"co";"2.4922600821386";"heavy_duty_truck"
