"phenomenon_time","id_aq_legal_station","pm10","pm25"
"2019-05-16 11:00:00",37,"2.1",NULL
"2019-05-16 11:00:00",38,NULL,NULL
"2019-05-16 11:00:00",39,"8.19",NULL
"2019-05-16 11:00:00",40,"3.25",NULL
"2019-05-16 12:00:00",26,"8.28",NULL
"2019-05-16 12:00:00",29,"17.47",NULL
"2019-05-16 12:00:00",32,NULL,NULL
"2019-05-16 12:00:00",36,"77.21",NULL
"2019-05-16 12:00:00",37,"3.8",NULL
"2019-05-16 12:00:00",38,NULL,NULL
"2019-05-16 12:00:00",39,"6.09",NULL
"2019-05-16 12:00:00",40,"23.4",NULL
"2019-05-16 13:00:00",26,"7.43",NULL
"2019-05-16 13:00:00",29,"15.29",NULL
"2019-05-16 13:00:00",32,NULL,NULL
"2019-05-16 13:00:00",36,"73.6",NULL
"2019-05-16 13:00:00",37,"6.91",NULL
"2019-05-16 13:00:00",38,NULL,NULL
"2019-05-16 13:00:00",39,"7.85",NULL
"2019-05-16 13:00:00",40,"12.2",NULL
"2019-05-16 14:00:00",26,"5.74",NULL
"2019-05-16 14:00:00",29,"15.54",NULL
"2019-05-16 14:00:00",32,NULL,NULL
"2019-05-16 14:00:00",36,"71.28",NULL
"2019-05-16 14:00:00",37,"7.03",NULL
"2019-05-16 14:00:00",38,NULL,NULL
"2019-05-16 14:00:00",39,"13.33",NULL
"2019-05-16 14:00:00",40,"12.08",NULL
"2019-05-16 15:00:00",26,"5.19",NULL
"2019-05-16 15:00:00",29,"21.12",NULL
"2019-05-16 15:00:00",32,NULL,NULL
"2019-05-16 15:00:00",36,"65.03",NULL
"2019-05-16 15:00:00",37,"8.44",NULL
"2019-05-16 15:00:00",38,NULL,NULL
"2019-05-16 15:00:00",39,"5.69",NULL
"2019-05-16 15:00:00",40,"14.75",NULL
"2019-05-16 16:00:00",26,"6.67",NULL
"2019-05-16 16:00:00",29,"20.09",NULL
"2019-05-16 16:00:00",32,NULL,NULL
"2019-05-16 16:00:00",36,"58.15",NULL
"2019-05-16 16:00:00",37,"8.43",NULL
"2019-05-16 16:00:00",38,NULL,NULL
"2019-05-16 16:00:00",39,"8.24",NULL
"2019-05-16 16:00:00",40,"15.18",NULL
"2019-05-16 17:00:00",26,"9.46",NULL
"2019-05-16 17:00:00",29,"20.99",NULL
"2019-05-16 17:00:00",32,NULL,NULL
"2019-05-16 17:00:00",36,"51.38",NULL
"2019-05-16 17:00:00",37,"8.2",NULL
"2019-05-16 17:00:00",38,NULL,NULL
"2019-05-16 17:00:00",39,"11.18",NULL
"2019-05-16 17:00:00",40,"14.15",NULL
"2019-05-16 18:00:00",26,"8.4",NULL
"2019-05-16 18:00:00",29,"26.38",NULL
"2019-05-16 18:00:00",32,NULL,NULL
"2019-05-16 18:00:00",36,"47.37",NULL
"2019-05-16 18:00:00",37,"12.21",NULL
"2019-05-16 18:00:00",38,NULL,NULL
"2019-05-16 18:00:00",39,"13.37",NULL
"2019-05-16 18:00:00",40,"14.5",NULL
"2019-05-16 19:00:00",26,"7.79",NULL
"2019-05-16 19:00:00",29,"24.71",NULL
"2019-05-16 19:00:00",32,NULL,NULL
"2019-05-16 19:00:00",36,"47.1",NULL
"2019-05-16 19:00:00",37,"11.03",NULL
"2019-05-16 19:00:00",38,NULL,NULL
"2019-05-16 19:00:00",39,"7.92",NULL
"2019-05-16 19:00:00",40,"25.1",NULL
"2019-05-16 20:00:00",26,"9.87",NULL
"2019-05-16 20:00:00",29,"26.11",NULL
"2019-05-16 20:00:00",32,NULL,NULL
"2019-05-16 20:00:00",36,"48.64",NULL
"2019-05-16 20:00:00",37,"13.84",NULL
"2019-05-16 20:00:00",38,NULL,NULL
"2019-05-16 20:00:00",39,"4.44",NULL
"2019-05-16 20:00:00",40,"78.47",NULL
"2019-05-16 21:00:00",26,"12.36",NULL
"2019-05-16 21:00:00",29,"27.79",NULL
"2019-05-16 21:00:00",32,NULL,NULL
"2019-05-16 21:00:00",36,"46.18",NULL
"2019-05-16 21:00:00",37,"9.99",NULL
"2019-05-16 21:00:00",38,NULL,NULL
"2019-05-16 21:00:00",39,"12.59",NULL
"2019-05-16 21:00:00",40,"23.22",NULL
"2019-05-16 22:00:00",26,"12.66",NULL
"2019-05-16 22:00:00",29,"21.12",NULL
"2019-05-16 22:00:00",32,NULL,NULL
"2019-05-16 22:00:00",36,"45.07",NULL
"2019-05-16 22:00:00",37,"7.72",NULL
"2019-05-16 22:00:00",38,NULL,NULL
"2019-05-16 22:00:00",39,"7.95",NULL
"2019-05-16 22:00:00",40,"15.73",NULL
"2019-05-16 23:00:00",26,"12.28",NULL
"2019-05-16 23:00:00",29,"17.78",NULL
"2019-05-16 23:00:00",32,NULL,NULL
"2019-05-16 23:00:00",36,"44.83",NULL
"2019-05-16 23:00:00",37,"23.53",NULL
"2019-05-16 23:00:00",38,NULL,NULL
"2019-05-16 23:00:00",39,"6.7",NULL
"2019-05-16 23:00:00",40,"19.55",NULL
"2019-05-17 00:00:00",26,"10.91",NULL
"2019-05-17 00:00:00",29,"19.74",NULL
"2019-05-17 00:00:00",32,NULL,NULL
"2019-05-17 00:00:00",36,"39.34",NULL
"2019-05-17 00:00:00",37,"19.73",NULL
"2019-05-17 00:00:00",38,NULL,NULL
"2019-05-17 00:00:00",39,"6.13",NULL
"2019-05-17 00:00:00",40,"11.6",NULL
"2019-05-17 01:00:00",26,"6.22",NULL
"2019-05-17 02:00:00",26,"0.98",NULL
"2019-05-17 03:00:00",26,"3.22",NULL
"2019-05-17 04:00:00",26,"3.39",NULL
"2019-05-17 05:00:00",26,"4.41",NULL
"2019-05-17 06:00:00",26,"2.51",NULL
"2019-05-17 01:00:00",29,"11.68",NULL
"2019-05-17 02:00:00",29,"6.89",NULL
"2019-05-17 03:00:00",29,"8.81",NULL
"2019-05-17 04:00:00",29,"11.01",NULL
"2019-05-17 05:00:00",29,"3.38",NULL
"2019-05-17 06:00:00",29,"2.47",NULL
"2019-05-17 01:00:00",32,NULL,NULL
"2019-05-17 02:00:00",32,NULL,NULL
"2019-05-17 03:00:00",32,NULL,NULL
"2019-05-17 04:00:00",32,NULL,NULL
"2019-05-17 05:00:00",32,NULL,NULL
"2019-05-17 06:00:00",32,NULL,NULL
"2019-05-17 01:00:00",36,"20.9",NULL
"2019-05-17 02:00:00",36,"9.1",NULL
"2019-05-17 01:00:00",37,"3.67",NULL
"2019-05-17 02:00:00",37,"2.91",NULL
"2019-05-17 03:00:00",37,"9.8",NULL
"2019-05-17 04:00:00",37,"0.42",NULL
"2019-05-17 05:00:00",37,"1.12",NULL
"2019-05-17 06:00:00",37,"3.2",NULL
"2019-05-17 01:00:00",38,NULL,NULL
"2019-05-17 02:00:00",38,NULL,NULL
"2019-05-17 03:00:00",38,NULL,NULL
"2019-05-17 04:00:00",38,NULL,NULL
"2019-05-17 05:00:00",38,NULL,NULL
"2019-05-17 06:00:00",38,NULL,NULL
"2019-05-17 01:00:00",39,"6.8",NULL
"2019-05-17 02:00:00",39,"10.7",NULL
"2019-05-17 03:00:00",39,"2.32",NULL
"2019-05-17 04:00:00",39,"4.27",NULL
"2019-05-17 05:00:00",39,"2.09",NULL
"2019-05-17 06:00:00",39,"1.1",NULL
"2019-05-17 01:00:00",40,"9.62",NULL
"2019-05-17 02:00:00",40,"11.7",NULL
"2019-05-17 03:00:00",40,"5.7",NULL
"2019-05-17 04:00:00",40,"10.12",NULL
"2019-05-17 05:00:00",40,"7.23",NULL
"2019-05-17 06:00:00",40,"0",NULL
"2019-05-17 07:00:00",26,"2.31",NULL
"2019-05-17 07:00:00",29,"7.02",NULL
"2019-05-17 07:00:00",32,NULL,NULL
"2019-05-17 07:00:00",37,"3.22",NULL
"2019-05-17 07:00:00",38,NULL,NULL
"2019-05-17 07:00:00",39,"7.33",NULL
"2019-05-17 07:00:00",40,"2.6",NULL
"2019-05-17 08:00:00",26,"2.03",NULL
"2019-05-17 08:00:00",29,"1.84",NULL
"2019-05-17 08:00:00",32,NULL,NULL
"2019-05-17 08:00:00",37,"2.32",NULL
"2019-05-17 08:00:00",38,NULL,NULL
"2019-05-17 08:00:00",39,"2.92",NULL
"2019-05-17 08:00:00",40,"5.98",NULL
"2019-05-17 09:00:00",26,"1.29",NULL
"2019-05-17 09:00:00",29,"1.84",NULL
"2019-05-17 09:00:00",32,NULL,NULL
"2019-05-17 09:00:00",37,"0.73",NULL
"2019-05-17 09:00:00",38,NULL,NULL
"2019-05-17 09:00:00",39,"1.07",NULL
"2019-05-17 09:00:00",40,"7.85",NULL
"2019-05-17 10:00:00",26,"1.15",NULL
"2019-05-17 10:00:00",29,"5.01",NULL
"2019-05-17 10:00:00",32,NULL,NULL
"2019-05-17 10:00:00",37,"1.36",NULL
"2019-05-17 10:00:00",38,NULL,NULL
"2019-05-17 10:00:00",39,"7.63",NULL
"2019-05-17 10:00:00",40,"1.78",NULL
"2019-05-17 11:00:00",26,"2.42",NULL
"2019-05-17 11:00:00",29,"1.38",NULL
"2019-05-17 11:00:00",32,NULL,NULL
"2019-05-17 11:00:00",37,"1.59",NULL
"2019-05-17 11:00:00",38,NULL,NULL
"2019-05-17 11:00:00",39,"3.89",NULL
"2019-05-17 11:00:00",40,"6.6",NULL
"2019-05-17 12:00:00",26,"1.44",NULL
"2019-05-17 12:00:00",29,"3.06",NULL
"2019-05-17 12:00:00",32,NULL,NULL
"2019-05-17 12:00:00",37,"0.72",NULL
"2019-05-17 12:00:00",38,NULL,NULL
"2019-05-17 12:00:00",39,"5.08",NULL
"2019-05-17 12:00:00",40,"4.15",NULL
"2019-05-17 13:00:00",26,"1.92",NULL
"2019-05-17 13:00:00",29,"6.96",NULL
"2019-05-17 13:00:00",32,NULL,NULL
"2019-05-17 13:00:00",37,"0.62",NULL
"2019-05-17 13:00:00",38,NULL,NULL
"2019-05-17 13:00:00",39,"3.7",NULL
"2019-05-17 13:00:00",40,"6.62",NULL
"2019-05-17 14:00:00",26,"2.37",NULL
"2019-05-17 14:00:00",29,"3.84",NULL
"2019-05-17 14:00:00",32,NULL,NULL
"2019-05-17 14:00:00",37,"2.15",NULL
"2019-05-17 14:00:00",38,NULL,NULL
"2019-05-17 14:00:00",39,"1.93",NULL
"2019-05-17 14:00:00",40,"3.9",NULL
"2019-05-17 15:00:00",26,"3.42",NULL
"2019-05-17 15:00:00",29,"6.69",NULL
"2019-05-17 15:00:00",32,NULL,NULL
"2019-05-17 15:00:00",37,"1.11",NULL
"2019-05-17 15:00:00",38,NULL,NULL
"2019-05-17 15:00:00",39,"4.41",NULL
"2019-05-17 15:00:00",40,"1.68",NULL
"2019-05-17 16:00:00",26,"2.7",NULL
"2019-05-17 16:00:00",29,"7.91",NULL
"2019-05-17 16:00:00",32,NULL,NULL
"2019-05-17 16:00:00",37,"1.64",NULL
"2019-05-17 16:00:00",38,NULL,NULL
"2019-05-17 16:00:00",39,"4.55",NULL
"2019-05-17 16:00:00",40,"1.73",NULL
"2019-05-17 17:00:00",26,"3.1",NULL
"2019-05-17 17:00:00",29,"4.79",NULL
"2019-05-17 17:00:00",32,NULL,NULL
"2019-05-17 17:00:00",37,"2.4",NULL
"2019-05-17 17:00:00",38,NULL,NULL
"2019-05-17 17:00:00",39,"1.78",NULL
"2019-05-17 17:00:00",40,"14.37",NULL
"2019-05-17 18:00:00",26,"3.78",NULL
"2019-05-17 18:00:00",29,"6.61",NULL
"2019-05-17 18:00:00",32,NULL,NULL
"2019-05-17 18:00:00",37,"4.69",NULL
"2019-05-17 18:00:00",38,NULL,NULL
"2019-05-17 18:00:00",39,"2.43",NULL
"2019-05-17 18:00:00",40,"3.72",NULL
"2019-05-17 19:00:00",26,"3.18",NULL
"2019-05-17 19:00:00",29,"10.91",NULL
"2019-05-17 19:00:00",32,NULL,NULL
"2019-05-17 19:00:00",37,"0.56",NULL
"2019-05-17 19:00:00",38,NULL,NULL
"2019-05-17 19:00:00",39,"4.13",NULL
"2019-05-17 19:00:00",40,"13.33",NULL
"2019-05-17 20:00:00",26,"4.57",NULL
"2019-05-17 20:00:00",29,"6.85",NULL
"2019-05-17 20:00:00",32,NULL,NULL
"2019-05-17 20:00:00",37,"3.51",NULL
"2019-05-17 20:00:00",38,NULL,NULL
"2019-05-17 20:00:00",39,"6.82",NULL
"2019-05-17 20:00:00",40,"0.3",NULL
"2019-05-17 21:00:00",26,"3.96",NULL
"2019-05-17 21:00:00",29,"8.69",NULL
"2019-05-17 21:00:00",32,NULL,NULL
"2019-05-17 21:00:00",37,"5.58",NULL
"2019-05-17 21:00:00",38,NULL,NULL
"2019-05-17 21:00:00",39,"2.5",NULL
"2019-05-17 21:00:00",40,"4.18",NULL
"2019-05-17 22:00:00",26,"2.75",NULL
"2019-05-17 22:00:00",29,"12.95",NULL
"2019-05-17 22:00:00",32,NULL,NULL
"2019-05-17 22:00:00",37,"4.86",NULL
"2019-05-17 22:00:00",38,NULL,NULL
"2019-05-17 22:00:00",39,"7.19",NULL
"2019-05-17 22:00:00",40,"8.53",NULL
"2019-05-17 23:00:00",26,"3.91",NULL
"2019-05-17 23:00:00",29,"7.42",NULL
"2019-05-17 23:00:00",32,NULL,NULL
"2019-05-17 23:00:00",37,"2.56",NULL
"2019-05-17 23:00:00",38,NULL,NULL
"2019-05-17 23:00:00",39,"1.14",NULL
"2019-05-17 23:00:00",40,"12.38",NULL
"2019-05-18 00:00:00",26,"3.85",NULL
"2019-05-18 00:00:00",29,"6.42",NULL
"2019-05-18 00:00:00",32,NULL,NULL
"2019-05-18 00:00:00",37,"3.51",NULL
"2019-05-18 00:00:00",38,NULL,NULL
"2019-05-18 00:00:00",39,"6.06",NULL
"2019-05-18 00:00:00",40,"3.28",NULL
"2019-05-18 01:00:00",26,"4.26",NULL
"2019-05-18 02:00:00",26,"6.36",NULL
"2019-05-18 03:00:00",26,"5.65",NULL
"2019-05-18 04:00:00",26,"5.6",NULL
"2019-05-18 05:00:00",26,"4.21",NULL
"2019-05-18 06:00:00",26,"4.39",NULL
"2019-05-18 01:00:00",29,"12.41",NULL
"2019-05-18 02:00:00",29,"8.6",NULL
"2019-05-18 03:00:00",29,"3.45",NULL
"2019-05-18 04:00:00",29,"8.83",NULL
"2019-05-18 05:00:00",29,"6.95",NULL
"2019-05-18 06:00:00",29,"1.65",NULL
"2019-05-18 01:00:00",32,NULL,NULL
"2019-05-18 02:00:00",32,NULL,NULL
"2019-05-18 03:00:00",32,NULL,NULL
"2019-05-18 04:00:00",32,NULL,NULL
"2019-05-18 05:00:00",32,NULL,NULL
"2019-05-18 06:00:00",32,NULL,NULL
"2019-05-18 01:00:00",37,"5.61",NULL
"2019-05-18 02:00:00",37,"1.03",NULL
"2019-05-18 03:00:00",37,"3.27",NULL
"2019-05-18 04:00:00",37,"4.42",NULL
"2019-05-18 05:00:00",37,"3.74",NULL
"2019-05-18 06:00:00",37,"2.8",NULL
"2019-05-18 01:00:00",38,NULL,NULL
"2019-05-18 02:00:00",38,NULL,NULL
"2019-05-18 03:00:00",38,NULL,NULL
"2019-05-18 04:00:00",38,NULL,NULL
"2019-05-18 05:00:00",38,NULL,NULL
"2019-05-18 06:00:00",38,NULL,NULL
"2019-05-18 01:00:00",39,"3.99",NULL
"2019-05-18 02:00:00",39,"3.04",NULL
"2019-05-18 03:00:00",39,"4.69",NULL
"2019-05-18 04:00:00",39,"4.83",NULL
"2019-05-18 05:00:00",39,"2.65",NULL
"2019-05-18 06:00:00",39,"5.91",NULL
"2019-05-18 01:00:00",40,"8.75",NULL
"2019-05-18 02:00:00",40,"6.9",NULL
"2019-05-18 03:00:00",40,"1.47",NULL
"2019-05-18 04:00:00",40,"7.63",NULL
"2019-05-18 05:00:00",40,"8.1",NULL
"2019-05-18 06:00:00",40,"2.68",NULL
"2019-05-18 07:00:00",26,"3.71",NULL
"2019-05-18 07:00:00",29,"5.03",NULL
"2019-05-18 07:00:00",32,NULL,NULL
"2019-05-18 07:00:00",37,"0.82",NULL
"2019-05-18 07:00:00",38,NULL,NULL
"2019-05-18 07:00:00",39,"1.93",NULL
"2019-05-18 07:00:00",40,"6.08",NULL
"2019-05-18 08:00:00",26,"2.3",NULL
"2019-05-18 08:00:00",29,"13.49",NULL
"2019-05-18 08:00:00",32,NULL,NULL
"2019-05-18 08:00:00",37,"1.45",NULL
"2019-05-18 08:00:00",38,NULL,NULL
"2019-05-18 08:00:00",39,"5.42",NULL
"2019-05-18 08:00:00",40,"6.3",NULL
"2019-05-18 09:00:00",26,"2.67",NULL
"2019-05-18 09:00:00",29,"7.11",NULL
"2019-05-18 09:00:00",32,NULL,NULL
"2019-05-18 09:00:00",37,"3.75",NULL
"2019-05-18 09:00:00",38,NULL,NULL
"2019-05-18 09:00:00",39,"4",NULL
"2019-05-18 09:00:00",40,"6",NULL
"2019-05-18 10:00:00",26,"3.1",NULL
"2019-05-18 10:00:00",29,"2.1",NULL
"2019-05-18 10:00:00",32,NULL,NULL
"2019-05-18 10:00:00",37,"3.32",NULL
"2019-05-18 10:00:00",38,NULL,NULL
"2019-05-18 10:00:00",39,"7.37",NULL
"2019-05-18 10:00:00",40,"3.25",NULL
"2019-05-18 11:00:00",26,"2.52",NULL
"2019-05-18 11:00:00",29,"1.53",NULL
"2019-05-18 11:00:00",32,NULL,NULL
"2019-05-18 11:00:00",37,"0.26",NULL
"2019-05-18 11:00:00",38,NULL,NULL
"2019-05-18 11:00:00",39,"3.15",NULL
"2019-05-18 11:00:00",40,"5.8",NULL
"2019-05-18 12:00:00",26,"2.83",NULL
"2019-05-18 12:00:00",29,"6.14",NULL
"2019-05-18 12:00:00",32,NULL,NULL
"2019-05-18 12:00:00",37,"0.51",NULL
"2019-05-18 12:00:00",38,NULL,NULL
"2019-05-18 12:00:00",39,"1.89",NULL
"2019-05-18 12:00:00",40,"5.68",NULL
"2019-05-18 13:00:00",26,"2.13",NULL
"2019-05-18 13:00:00",29,"9.22",NULL
"2019-05-18 13:00:00",32,NULL,NULL
"2019-05-18 13:00:00",37,"5.33",NULL
"2019-05-18 13:00:00",38,NULL,NULL
"2019-05-18 13:00:00",39,"3.92",NULL
"2019-05-18 13:00:00",40,"4.17",NULL
"2019-05-18 14:00:00",26,"3.97",NULL
"2019-05-18 14:00:00",29,"4.11",NULL
"2019-05-18 14:00:00",32,NULL,NULL
"2019-05-18 14:00:00",37,"2.34",NULL
"2019-05-18 14:00:00",38,NULL,NULL
"2019-05-18 14:00:00",39,"5.55",NULL
"2019-05-18 14:00:00",40,"5.8",NULL
"2019-05-18 15:00:00",26,"0.98",NULL
"2019-05-18 15:00:00",29,"1.16",NULL
"2019-05-18 15:00:00",32,NULL,NULL
"2019-05-18 15:00:00",37,"3.86",NULL
"2019-05-18 15:00:00",38,NULL,NULL
"2019-05-18 15:00:00",39,"2.21",NULL
"2019-05-18 15:00:00",40,"3.62",NULL
"2019-05-18 16:00:00",26,"0.04",NULL
"2019-05-18 16:00:00",29,"1.2",NULL
"2019-05-18 16:00:00",32,NULL,NULL
"2019-05-18 16:00:00",37,"2.07",NULL
"2019-05-18 16:00:00",38,NULL,NULL
"2019-05-18 16:00:00",39,"5.57",NULL
"2019-05-18 17:00:00",26,"0.78",NULL
"2019-05-18 17:00:00",29,"7.4",NULL
"2019-05-18 17:00:00",32,NULL,NULL
"2019-05-18 17:00:00",37,"3.24",NULL
"2019-05-18 17:00:00",38,NULL,NULL
"2019-05-18 17:00:00",39,"4.01",NULL
"2019-05-18 17:00:00",40,"6",NULL
"2019-05-18 18:00:00",26,"0.48",NULL
"2019-05-18 18:00:00",29,"4.98",NULL
"2019-05-18 18:00:00",32,NULL,NULL
"2019-05-18 18:00:00",37,"4",NULL
"2019-05-18 18:00:00",38,NULL,NULL
"2019-05-18 18:00:00",39,"5.79",NULL
"2019-05-18 18:00:00",40,"3.68",NULL
"2019-05-18 19:00:00",26,"0.58",NULL
"2019-05-18 19:00:00",29,"2.19",NULL
"2019-05-18 19:00:00",32,NULL,NULL
"2019-05-18 19:00:00",37,"7.03",NULL
"2019-05-18 19:00:00",38,NULL,NULL
"2019-05-18 19:00:00",39,"4.89",NULL
"2019-05-18 19:00:00",40,"7.65",NULL
"2019-05-18 20:00:00",26,"1.31",NULL
"2019-05-18 20:00:00",29,"1.37",NULL
"2019-05-18 20:00:00",32,NULL,NULL
"2019-05-18 20:00:00",37,"7.23",NULL
"2019-05-18 20:00:00",38,NULL,NULL
"2019-05-18 20:00:00",39,"8.46",NULL
"2019-05-18 20:00:00",40,"8.55",NULL
"2019-05-18 21:00:00",26,"1.86",NULL
"2019-05-18 21:00:00",29,"1.66",NULL
"2019-05-18 21:00:00",32,NULL,NULL
"2019-05-18 21:00:00",37,"1.94",NULL
"2019-05-18 21:00:00",38,NULL,NULL
"2019-05-18 21:00:00",39,"3.15",NULL
"2019-05-18 21:00:00",40,"3.5",NULL
"2019-05-18 22:00:00",26,"1.48",NULL
"2019-05-18 22:00:00",29,"1",NULL
"2019-05-18 22:00:00",32,NULL,NULL
"2019-05-18 22:00:00",37,"2.85",NULL
"2019-05-18 22:00:00",38,NULL,NULL
"2019-05-18 22:00:00",39,"4.18",NULL
"2019-05-18 22:00:00",40,"2.6",NULL
"2019-05-18 23:00:00",26,"1.42",NULL
"2019-05-18 23:00:00",29,"3.54",NULL
"2019-05-18 23:00:00",32,NULL,NULL
"2019-05-18 23:00:00",37,"4.47",NULL
"2019-05-18 23:00:00",38,NULL,NULL
"2019-05-18 23:00:00",39,"2.19",NULL
"2019-05-18 23:00:00",40,"10.15",NULL
"2019-05-19 00:00:00",26,"0.39",NULL
"2019-05-19 00:00:00",29,"6.84",NULL
"2019-05-19 00:00:00",32,NULL,NULL
"2019-05-19 00:00:00",37,"1.05",NULL
"2019-05-19 00:00:00",38,NULL,NULL
"2019-05-19 00:00:00",39,"2.59",NULL
"2019-05-19 00:00:00",40,"7.2",NULL
"2019-05-19 01:00:00",26,"0.52",NULL
"2019-05-19 02:00:00",26,"0",NULL
"2019-05-19 03:00:00",26,"0",NULL
"2019-05-19 04:00:00",26,"0.19",NULL
"2019-05-19 05:00:00",26,"0.02",NULL
"2019-05-19 06:00:00",26,"0.12",NULL
"2019-05-19 01:00:00",29,"2.49",NULL
"2019-05-19 02:00:00",29,"1.01",NULL
"2019-05-19 03:00:00",29,"1",NULL
"2019-05-19 04:00:00",29,"5.96",NULL
"2019-05-19 05:00:00",29,"6.07",NULL
"2019-05-19 06:00:00",29,"2.05",NULL
"2019-05-19 01:00:00",32,NULL,NULL
"2019-05-19 02:00:00",32,NULL,NULL
"2019-05-19 03:00:00",32,NULL,NULL
"2019-05-19 04:00:00",32,NULL,NULL
"2019-05-19 05:00:00",32,NULL,NULL
"2019-05-19 06:00:00",32,NULL,NULL
"2019-05-19 01:00:00",37,"4.07",NULL
"2019-05-19 02:00:00",37,"4.23",NULL
"2019-05-19 03:00:00",37,"2.14",NULL
"2019-05-19 04:00:00",37,"5.14",NULL
"2019-05-19 05:00:00",37,"1.26",NULL
"2019-05-19 06:00:00",37,"1.24",NULL
"2019-05-19 01:00:00",38,NULL,NULL
"2019-05-19 02:00:00",38,NULL,NULL
"2019-05-19 03:00:00",38,NULL,NULL
"2019-05-19 04:00:00",38,NULL,NULL
"2019-05-19 05:00:00",38,NULL,NULL
"2019-05-19 06:00:00",38,NULL,NULL
"2019-05-19 01:00:00",39,"1.46",NULL
"2019-05-19 02:00:00",39,"1.25",NULL
"2019-05-19 03:00:00",39,"8.5",NULL
"2019-05-19 04:00:00",39,"3.39",NULL
"2019-05-19 05:00:00",39,"2.72",NULL
"2019-05-19 06:00:00",39,"3.11",NULL
"2019-05-19 01:00:00",40,"3.63",NULL
"2019-05-19 02:00:00",40,"5.13",NULL
"2019-05-19 03:00:00",40,"2.23",NULL
"2019-05-19 04:00:00",40,"8.23",NULL
"2019-05-19 05:00:00",40,"6.45",NULL
"2019-05-19 06:00:00",40,"6.95",NULL
"2019-05-19 07:00:00",26,"1.36",NULL
"2019-05-19 07:00:00",29,"2.31",NULL
"2019-05-19 07:00:00",32,NULL,NULL
"2019-05-19 07:00:00",37,"2.55",NULL
"2019-05-19 07:00:00",38,NULL,NULL
"2019-05-19 07:00:00",39,"3.99",NULL
"2019-05-19 07:00:00",40,"3.05",NULL
"2019-05-19 08:00:00",26,"2.53",NULL
"2019-05-19 08:00:00",29,"10.55",NULL
"2019-05-19 08:00:00",32,NULL,NULL
"2019-05-19 08:00:00",37,"1.06",NULL
"2019-05-19 08:00:00",38,NULL,NULL
"2019-05-19 08:00:00",39,"2.75",NULL
"2019-05-19 08:00:00",40,"9.98",NULL
"2019-05-19 09:00:00",26,"2.2",NULL
"2019-05-19 09:00:00",29,"5.96",NULL
"2019-05-19 09:00:00",32,NULL,NULL
"2019-05-19 09:00:00",37,"1.78",NULL
"2019-05-19 09:00:00",38,NULL,NULL
"2019-05-19 09:00:00",39,"4.62",NULL
"2019-05-19 09:00:00",40,"4.62",NULL
"2019-05-19 10:00:00",26,"3.21",NULL
"2019-05-19 10:00:00",29,"1.61",NULL
"2019-05-19 10:00:00",32,NULL,NULL
"2019-05-19 10:00:00",37,"4.51",NULL
"2019-05-19 10:00:00",38,NULL,NULL
"2019-05-19 10:00:00",39,"5.47",NULL
"2019-05-19 10:00:00",40,"7.75",NULL
"2019-05-19 11:00:00",26,"2.87",NULL
"2019-05-19 11:00:00",29,"4.35",NULL
"2019-05-19 11:00:00",32,NULL,NULL
"2019-05-19 11:00:00",37,"0.77",NULL
"2019-05-19 11:00:00",38,NULL,NULL
"2019-05-19 11:00:00",39,"1.94",NULL
"2019-05-19 11:00:00",40,"0",NULL
"2019-05-19 12:00:00",26,"1.7",NULL
"2019-05-19 12:00:00",29,"3.99",NULL
"2019-05-19 12:00:00",32,NULL,NULL
"2019-05-19 12:00:00",37,"1.47",NULL
"2019-05-19 12:00:00",38,NULL,NULL
"2019-05-19 12:00:00",39,"7.69",NULL
"2019-05-19 12:00:00",40,"1.08",NULL
"2019-05-19 13:00:00",26,"1.42",NULL
"2019-05-19 13:00:00",29,"1.26",NULL
"2019-05-19 13:00:00",32,NULL,NULL
"2019-05-19 13:00:00",37,"0.73",NULL
"2019-05-19 13:00:00",38,NULL,NULL
"2019-05-19 13:00:00",39,"4.31",NULL
"2019-05-19 13:00:00",40,"2.73",NULL
"2019-05-19 14:00:00",26,"1.2",NULL
"2019-05-19 14:00:00",29,"5.82",NULL
"2019-05-19 14:00:00",32,NULL,NULL
"2019-05-19 14:00:00",37,"3.63",NULL
"2019-05-19 14:00:00",38,NULL,NULL
"2019-05-19 14:00:00",39,"2.87",NULL
"2019-05-19 14:00:00",40,"4.2",NULL
"2019-05-19 15:00:00",26,"1.33",NULL
"2019-05-19 15:00:00",29,"5.54",NULL
"2019-05-19 15:00:00",32,NULL,NULL
"2019-05-19 15:00:00",37,"0.59",NULL
"2019-05-19 15:00:00",38,NULL,NULL
"2019-05-19 15:00:00",39,"5.39",NULL
"2019-05-19 15:00:00",40,"9.07",NULL
"2019-05-19 16:00:00",26,"1.53",NULL
"2019-05-19 16:00:00",29,"1.24",NULL
"2019-05-19 16:00:00",32,NULL,NULL
"2019-05-19 16:00:00",37,"3.59",NULL
"2019-05-19 16:00:00",38,NULL,NULL
"2019-05-19 16:00:00",39,"1.19",NULL
"2019-05-19 16:00:00",40,"3.2",NULL
"2019-05-19 17:00:00",26,"0.56",NULL
"2019-05-19 17:00:00",29,"3.96",NULL
"2019-05-19 17:00:00",32,NULL,NULL
"2019-05-19 17:00:00",37,"4.14",NULL
"2019-05-19 17:00:00",38,NULL,NULL
"2019-05-19 17:00:00",39,"5.31",NULL
"2019-05-19 17:00:00",40,"6.8",NULL
"2019-05-19 18:00:00",26,"0.75",NULL
